--- INICIO DA VALIDACAO DA REDE NEURAL ---

CPU 0 | Predicao NN: 0.8299 | Real (Label): 1.0 | [ACERTO] Ataque detectado corretamente!
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
CPU 0 | Predicao NN: 0.0002 | Real (Label): 0.0 | [ACERTO] Silencio mantido. Sistema seguro.
